,Date,Stock Code,Open,Close,High,Low,Volume,Amount,Amplitude,Price Change %,Price Change,Turnover Rate
256,2025-01-22,600004,9.29,9.35,9.36,9.26,100453,93651436.0,1.07,0.32,0.03,0.42
257,2025-01-23,600004,9.38,9.4,9.49,9.38,134938,127314421.0,1.18,0.53,0.05,0.57
258,2025-01-24,600004,9.4,9.37,9.42,9.31,165969,155226023.0,1.17,-0.32,-0.03,0.7
259,2025-01-27,600004,9.37,9.38,9.48,9.37,125205,117939205.0,1.17,0.11,0.01,0.53
260,2025-02-05,600004,9.44,9.25,9.44,9.21,135921,126309715.0,2.45,-1.39,-0.13,0.57
261,2025-02-06,600004,9.23,9.3,9.3,9.19,104038,96336904.0,1.19,0.54,0.05,0.44
262,2025-02-07,600004,9.28,9.31,9.36,9.24,160574,149440073.0,1.29,0.11,0.01,0.68
263,2025-02-10,600004,9.32,9.33,9.35,9.3,121243,113072657.0,0.54,0.21,0.02,0.51
264,2025-02-11,600004,9.34,9.28,9.35,9.27,135357,125756782.0,0.86,-0.54,-0.05,0.57
265,2025-02-12,600004,9.27,9.26,9.29,9.2,137325,126889282.0,0.97,-0.22,-0.02,0.58
266,2025-02-13,600004,9.25,9.25,9.33,9.24,139495,129300732.0,0.97,-0.11,-0.01,0.59
267,2025-02-14,600004,9.25,9.27,9.27,9.21,115728,106923059.0,0.65,0.22,0.02,0.49
268,2025-02-17,600004,9.27,9.21,9.27,9.19,145963,134498283.0,0.86,-0.65,-0.06,0.62
269,2025-02-18,600004,9.2,9.08,9.21,9.06,193071,176271347.0,1.63,-1.41,-0.13,0.82
270,2025-02-19,600004,9.09,9.11,9.12,9.06,123609,112347682.0,0.66,0.33,0.03,0.52
271,2025-02-20,600004,9.11,9.09,9.13,9.07,104816,95412333.0,0.66,-0.22,-0.02,0.44
272,2025-02-21,600004,9.1,9.13,9.14,9.08,105955,96559189.0,0.66,0.44,0.04,0.45
273,2025-02-24,600004,9.12,9.17,9.18,9.1,146262,133764034.0,0.88,0.44,0.04,0.62
274,2025-02-25,600004,9.14,9.09,9.15,9.07,150129,136695799.0,0.87,-0.87,-0.08,0.63
275,2025-02-26,600004,9.1,9.13,9.13,9.07,149945,136384538.0,0.66,0.44,0.04,0.63
276,2025-02-27,600004,9.12,9.19,9.23,9.12,209839,192627251.0,1.2,0.66,0.06,0.89
277,2025-02-28,600004,9.18,9.11,9.21,9.08,147636,135010636.0,1.41,-0.87,-0.08,0.62
278,2025-03-03,600004,9.1,9.07,9.14,9.06,160837,146295831.0,0.88,-0.44,-0.04,0.68
279,2025-03-04,600004,9.07,9.09,9.09,9.05,95308,86461345.0,0.44,0.22,0.02,0.4
280,2025-03-05,600004,9.09,9.09,9.1,9.04,98570,89376628.0,0.66,0.0,0.0,0.42
281,2025-03-06,600004,9.09,9.12,9.13,9.07,154156,140362856.0,0.66,0.33,0.03,0.65
282,2025-03-07,600004,9.09,9.06,9.1,9.05,174353,158053335.0,0.55,-0.66,-0.06,0.74
283,2025-03-10,600004,9.06,9.04,9.06,9.02,129754,117269776.0,0.44,-0.22,-0.02,0.55
284,2025-03-11,600004,9.01,9.08,9.08,8.98,136011,122858453.0,1.11,0.44,0.04,0.57
285,2025-03-12,600004,9.1,9.05,9.11,9.04,118482,107381746.0,0.77,-0.33,-0.03,0.5
286,2025-03-13,600004,9.04,9.05,9.06,9.02,107223,96916829.0,0.44,0.0,0.0,0.45
287,2025-03-14,600004,9.05,9.11,9.12,9.04,309909,281512278.0,0.88,0.66,0.06,1.31
288,2025-03-17,600004,9.15,9.13,9.19,9.11,213944,195746405.0,0.88,0.22,0.02,0.9
289,2025-03-18,600004,9.17,9.11,9.17,9.09,188856,172267194.0,0.88,-0.22,-0.02,0.8
290,2025-03-19,600004,9.11,9.11,9.14,9.09,112453,102482294.0,0.55,0.0,0.0,0.48
291,2025-03-20,600004,9.12,9.1,9.13,9.09,132295,120548447.0,0.44,-0.11,-0.01,0.56
292,2025-03-21,600004,9.08,9.08,9.15,9.02,247795,224911596.0,1.43,-0.22,-0.02,1.05
293,2025-03-24,600004,9.08,9.06,9.1,9.02,175372,158890120.0,0.88,-0.22,-0.02,0.74
294,2025-03-25,600004,9.06,9.18,9.18,9.03,246090,224273304.0,1.66,1.32,0.12,1.04
295,2025-03-26,600004,9.17,9.14,9.17,9.11,132377,121011529.0,0.65,-0.44,-0.04,0.56
296,2025-03-27,600004,9.15,9.13,9.17,9.11,113540,103775124.0,0.66,-0.11,-0.01,0.48
297,2025-03-28,600004,9.15,9.1,9.16,9.07,116095,105827915.0,0.99,-0.33,-0.03,0.49
